1	-5.88	-9.27
1	0.24	-0.97
1	9.82	16.69
1	7.58	14.87
1	-8.10	-12.58
1	-0.02	-0.64
1	2.04	1.99
1	-7.57	-12.14
1	-2.08	-1.91
1	2.02	4.19
1	-0.79	1.51
1	-5.27	-8.38
1	-7.88	-12.99
1	9.70	17.99
1	-9.87	-16.94
1	-9.14	-16.51
1	5.00	6.38
1	4.79	9.46
1	9.98	16.33
1	2.09	2.03
1	-6.86	-11.90
1	-8.23	-13.95
1	7.05	12.43
1	3.36	7.43
1	-4.14	-7.64
1	-8.25	-15.15
1	-3.74	-7.51
1	9.40	16.76
1	6.24	11.58
1	-5.29	-6.73
1	-1.38	-2.71
1	-7.28	-13.05
1	-8.27	-15.12
1	-4.61	-7.17
1	-6.60	-11.68
1	-2.87	-4.48
1	8.70	17.70
1	1.73	1.16
1	-5.41	-9.96
1	4.58	6.83
1	4.20	6.48
1	-6.86	-12.04
1	4.20	8.93
1	3.06	4.57
1	-0.64	-3.65
1	3.94	9.50
1	-1.66	-2.45
1	-5.77	-9.58
1	-4.60	-9.51
1	-0.82	-1.47
1	2.49	5.93
1	7.39	12.21
1	6.17	11.17
1	7.34	10.22
1	1.24	2.81
1	0.95	-0.27
1	-3.89	-5.81
1	-5.51	-9.55
1	-0.56	-1.01
1	6.55	12.92
1	-7.18	-13.07
1	0.49	-0.63
1	1.91	4.96
1	6.84	10.96
1	-2.82	-2.92
1	-0.81	-1.09
1	-4.13	-1.86
1	0.24	0.87
1	-7.44	-13.27
1	-6.08	-9.25
1	1.45	5.83
1	7.50	10.85
1	6.85	13.66
1	-8.64	-13.69
1	-3.80	-8.94
1	4.55	5.70
1	7.89	11.60
1	6.27	11.41
1	3.42	3.56
1	1.13	4.04
1	2.28	2.35
1	4.61	8.46
1	-8.08	-12.49
1	-2.36	-6.31
1	-1.20	-2.66
1	2.71	4.97
1	-6.23	-12.31
1	4.53	6.79
1	-8.07	-13.59
1	6.68	9.40
1	5.51	9.76
1	-5.71	-7.54
1	9.97	18.56
1	-5.66	-9.78
1	7.43	13.21
1	-7.98	-14.29
1	-8.42	-17.07
1	3.84	8.05
1	-8.01	-15.59
1	4.48	8.98
1	-8.03	-10.74
1	-1.87	-4.11
1	-0.83	-1.12
1	8.40	16.92
1	-0.28	-1.00
1	-7.04	-10.72
1	-9.65	-18.74
1	-7.15	-11.71
1	1.93	1.80
1	-9.52	-20.01
1	2.01	1.24
1	4.55	9.75
1	-4.07	-5.31
1	-2.98	-8.42
1	-2.29	-5.12
1	0.24	1.34
1	-2.37	-5.50
1	0.73	-0.18
1	-2.25	0.27
1	-5.89	-8.69
1	-1.50	-2.90
1	-9.97	-19.01
1	-2.28	-3.68
1	-2.95	-3.36
1	7.22	15.89
1	1.81	4.73
1	-8.55	-18.11
1	0.39	1.54
1	-1.89	-2.71
1	-8.95	-13.85
1	4.62	9.07
1	3.60	5.98
1	9.59	17.37
1	4.84	9.04
1	-3.97	-6.82
1	-5.60	-8.66
1	-4.88	-7.59
1	-8.07	-15.39
1	-7.87	-10.64
1	-9.40	-18.97
1	-2.12	-1.82
1	2.04	4.98
1	-7.40	-13.79
1	-1.91	-2.39
1	-6.19	-12.75
1	-0.44	-3.25
1	7.02	12.02
1	3.79	3.90
1	2.93	3.63
1	7.76	16.16
1	9.50	17.92
1	9.36	13.99
1	-8.55	-12.59
1	-7.95	-11.49
1	-3.55	-4.68
1	6.07	10.53
1	-1.59	0.02
1	1.73	3.72
1	-1.37	2.63
1	-5.20	-8.02
1	0.10	2.14
1	9.42	16.47
1	-9.10	-16.32
1	8.11	12.12
1	4.87	9.50
1	-1.79	-1.06
1	-1.92	-3.35
1	-7.69	-14.87
1	6.67	14.08
1	-1.58	-0.74
1	-0.14	0.09
1	-6.93	-12.85
1	5.15	7.75
1	-1.86	-1.51
1	6.22	11.66
1	-5.05	-8.13
1	-5.59	-9.24
1	4.86	8.76
1	-8.20	-12.54
1	-2.21	-4.84
1	-9.86	-16.26
1	6.25	9.55
1	7.26	10.75
1	5.72	12.04
1	-6.12	-11.90
1	4.58	6.41
1	-3.16	-5.42
1	9.59	18.25
1	2.68	4.80
1	6.12	8.97
1	-6.89	-11.25
1	0.61	0.92
1	1.01	2.81
1	0.57	2.06
1	-7.75	-11.38
1	-8.36	-15.73
1	0.43	1.88
1	-3.39	-6.17
1	-2.04	-4.75
1	-9.38	-19.02
1	3.52	5.92
1	0.40	3.41
1	5.56	8.55
1	2.86	4.36
1	6.49	9.82
1	-1.19	-0.48
1	2.14	1.51
1	-4.36	-6.31
1	8.79	17.74
1	2.23	1.47
1	-2.09	-5.09
1	-1.50	1.33
1	3.68	6.40
1	8.53	17.94
1	1.81	2.37
1	-2.50	-6.48
1	2.29	5.56
1	-2.76	-5.67
1	-2.19	-4.07
1	-7.17	-13.61
1	-2.51	-2.61
1	3.26	2.72
1	1.70	1.96
1	-4.70	-9.11
1	-7.25	-13.05
1	-4.37	-8.41
1	-9.66	-15.01
1	2.54	1.39
1	-2.21	-4.56
1	-9.76	-16.74
1	8.88	15.39
1	-6.26	-10.88
1	-7.47	-14.39
1	-5.16	-7.26
1	-9.35	-13.73
1	-9.72	-13.84
1	-7.23	-13.80
1	2.65	2.94
1	7.51	15.25
1	7.08	10.85
1	-5.87	-9.52
1	5.66	5.03
1	-6.71	-9.47
1	8.72	16.23
1	0.69	0.97
1	8.45	17.16
1	-4.58	-9.10
1	6.64	13.42
1	-8.66	-13.78
1	-6.69	-8.08
1	-8.39	-11.54
1	-2.65	-3.81
1	-8.74	-13.04
1	8.62	15.67
1	-4.16	-7.47
1	-4.24	-8.71
1	-1.15	-4.14
1	-0.78	-1.48
1	0.34	0.59
1	0.16	-1.45
1	8.01	15.55
1	-1.09	-1.33
1	-4.77	-8.02
1	-1.83	-4.10
1	-3.60	-5.29
1	-2.05	-4.88
1	5.30	10.23
1	5.51	8.96
1	-8.41	-16.18
1	3.43	9.59
1	-5.38	-12.88
1	6.73	13.57
1	-3.18	-3.71
1	-6.88	-10.72
1	3.05	7.09
1	0.11	-1.42
1	7.18	14.82
1	3.03	5.82
1	-3.50	-7.49
1	5.24	6.93
1	-3.88	-7.95
1	0.18	-1.22
1	1.69	4.09
1	-5.38	-10.08
1	8.93	17.76
1	3.79	9.19
1	7.67	13.78
1	6.47	11.11
1	-6.68	-13.21
1	-4.19	-5.10
1	3.66	8.41
1	-4.30	-5.97
1	3.19	4.62
1	4.47	10.91
1	-5.19	-8.35
1	-1.83	-1.94
1	-8.60	-13.42
1	3.99	9.27
1	-4.29	-8.39
1	7.71	14.15
1	-3.68	-5.20
1	3.75	5.59
1	-1.79	-4.53
1	-1.08	-1.43
1	6.49	8.87
1	-8.70	-15.57
1	8.50	16.66
1	-2.73	-6.07
1	-4.42	-5.74
1	-6.86	-11.74
1	5.68	10.82
1	0.99	2.59
1	6.23	13.77
1	6.33	9.29
1	-3.65	-6.22
1	9.17	16.49
1	-7.07	-12.46
1	8.18	13.91
1	-3.80	-6.12
1	-3.47	-3.52
1	5.19	8.72
1	-3.84	-7.71
1	0.32	-1.98
1	-8.84	-16.01
1	1.74	3.35
1	-5.58	-7.10
1	7.78	12.80
1	0.83	1.76
1	-6.81	-10.29
1	4.15	9.95
1	-0.62	0.79
1	3.74	7.33
1	-6.55	-11.78
1	4.97	9.12
1	-7.75	-13.12
1	5.24	9.02
1	-5.24	-11.83
1	8.06	13.74
1	7.83	14.39
1	8.92	16.11
1	-6.96	-10.81
1	3.74	4.44
1	-8.41	-15.38
1	9.99	18.28
1	-8.48	-14.42
1	-1.20	-1.96
1	-2.90	-6.17
1	-8.58	-12.84
1	-9.49	-15.92
1	-9.70	-16.91
1	-9.78	-17.06
1	0.97	3.39
1	6.81	12.19
1	1.65	7.06
1	-7.15	-13.33
1	-1.76	-3.35
1	8.07	17.42
1	0.81	-0.61
1	8.90	15.76
1	7.76	16.27
1	3.79	8.68
1	2.88	4.71
1	4.24	6.61
1	5.29	7.75
1	-8.78	-14.45
1	0.71	0.66
1	-3.32	-4.44
1	6.94	10.59
1	6.29	11.00
1	7.03	14.59
1	-9.88	-17.41
1	-4.74	-8.42
1	-6.96	-12.84
1	-2.68	-3.29
1	-2.52	-5.38
1	-2.90	-6.85
1	3.90	8.13
1	-0.86	-1.17
1	1.58	3.19
1	4.16	8.12
1	-0.88	1.63
1	-4.55	-9.73
1	-8.71	-15.99
1	5.09	11.30
1	-1.28	-5.57
1	3.99	8.30
1	6.50	12.46
1	1.96	3.79
1	1.97	1.96
1	5.62	11.45
1	-3.53	-8.90
1	-0.46	-1.41
1	2.55	3.07
1	-7.10	-10.68
1	-5.34	-7.47
1	1.41	1.67
1	-4.71	-8.33
1	-0.89	0.87
1	9.91	15.99
1	-2.31	-4.34
1	0.68	-1.10
1	9.57	15.23
1	8.20	17.23
1	8.98	16.51
1	-7.26	-16.48
1	6.63	12.58
1	1.09	1.32
1	9.37	16.72
1	4.54	9.80
1	-5.26	-9.17
1	-3.34	-7.27
1	5.00	8.33
1	-8.55	-14.81
1	-8.79	-17.59
1	-1.23	-1.52
1	6.84	8.04
1	-1.37	-4.69
1	-8.63	-15.39
1	8.21	14.76
1	-3.12	-4.37
1	7.33	13.72
1	6.87	13.48
1	8.75	14.68
1	-5.04	-8.32
1	6.16	11.11
1	-1.78	-4.58
1	5.65	11.09
1	5.82	11.05
1	9.72	14.77
1	4.67	6.29
1	1.31	-0.10
1	4.37	7.23
1	4.51	8.88
1	-6.31	-9.45
1	-1.35	-0.77
1	9.05	19.44
1	2.80	3.74
1	-3.18	-4.35
1	6.09	10.21
1	-0.07	-0.05
1	5.16	11.03
1	9.66	18.56
1	2.90	3.46
1	-6.17	-10.53
1	2.18	3.72
1	1.43	7.20
1	-5.34	-4.53
1	-2.90	-7.82
1	-0.42	1.16
1	-5.09	-11.23
1	7.50	17.85
1	-1.56	-3.17
1	-7.40	-11.05
1	8.43	15.67
1	-9.59	-15.59
1	-4.94	-11.41
1	9.69	19.69
1	-0.19	2.44
1	4.19	8.55
1	-3.54	-7.64
1	-9.60	-15.14
1	1.23	3.11
1	-2.59	-5.82
1	-8.88	-14.09
1	-2.80	-4.87
1	-2.50	-5.52
1	0.44	1.74
1	6.08	9.81
1	8.90	14.17
1	-1.89	-3.98
1	-0.57	-1.72
1	-6.07	-9.87
1	-8.43	-15.52
1	-1.26	-0.97
1	-2.27	-3.17
1	-6.72	-11.13
1	-2.10	-5.81
1	2.89	5.75
1	9.34	16.83
1	-0.28	-1.61
1	0.33	2.20
1	1.34	2.44
1	-8.53	-14.33
1	1.35	0.47
1	-8.58	-15.99
1	0.06	-2.39
1	8.58	15.56
1	-5.94	-7.86
1	2.73	8.04
1	3.62	7.97
1	-8.90	-14.63
1	-1.87	-2.29
1	5.89	8.50
1	-6.55	-9.56
1	7.74	15.20
1	-2.60	-3.10
1	-6.72	-9.91
1	4.30	8.53
1	5.39	9.90
1	0.84	4.01
1	3.46	6.12
1	-5.19	-12.79
1	7.76	15.83
1	-2.47	-5.56
1	-8.43	-14.95
1	-7.12	-14.31
1	-6.10	-11.61
1	-6.50	-8.89
1	8.39	19.10
1	-6.03	-13.23
1	-9.24	-15.14
1	-0.70	-1.44
1	-2.40	-0.38
1	1.48	0.68
1	6.54	10.67
1	-5.13	-7.78
1	7.84	14.99
1	-8.88	-16.37
1	8.86	15.77
1	-9.09	-13.76
1	-5.78	-9.48
1	8.55	15.04
1	9.61	20.97
1	-3.88	-5.63
1	2.38	3.17
1	-3.26	-8.68
1	-8.09	-10.32
1	3.34	5.60
1	2.95	4.53
1	-2.73	-6.00
1	7.63	10.01
1	-0.59	0.56
1	-3.46	-7.48
1	5.99	13.83
1	-3.18	-6.19
1	3.15	7.57
1	-3.23	-3.64
1	-4.10	-5.06
1	-6.75	-9.84
1	5.37	12.84
1	-7.37	-12.56
1	2.98	4.62
1	-9.66	-18.12
1	-0.03	-2.77
1	1.20	3.52
1	-8.00	-12.14
1	2.80	3.20
1	-5.99	-10.64
1	2.99	2.27
1	2.32	2.90
1	-6.28	-10.50
1	-2.13	-4.91
1	2.59	6.93
1	-8.48	-16.88
1	8.24	16.81
1	6.65	10.78
1	7.81	13.18
1	-5.47	-12.86
1	-8.37	-12.86
1	6.25	13.75
1	9.84	18.20
1	4.35	8.91
1	-2.50	-5.45
1	-2.98	-4.10
1	9.96	17.43
1	-8.45	-13.74
1	-1.91	-6.40
1	5.93	7.50
1	-0.18	-0.58
1	2.27	5.86
1	-6.70	-10.81
1	-3.80	-4.72
1	-2.44	-6.42
1	7.98	14.18
1	4.99	6.75
1	-0.91	-2.38
1	-8.25	-14.94
1	4.11	9.79
1	-9.41	-19.58
1	-2.12	-3.38
1	-2.48	-4.09
1	7.88	10.73
1	3.77	7.40
1	-1.09	-0.64
1	-7.36	-14.47
1	6.29	12.37
1	3.54	6.84
1	-2.54	-3.46
1	-8.01	-12.56
1	1.51	2.65
1	-2.75	-3.73
1	-9.66	-15.97
1	-4.97	-5.63
1	7.57	13.05
1	-6.95	-12.22
1	-4.02	-7.87
1	-4.56	-7.68
1	-7.08	-10.18
1	2.80	2.77
1	-7.84	-11.69
1	-7.22	-13.59
1	4.38	6.75
1	6.07	10.05
1	2.68	5.95
1	7.42	15.30
1	-4.76	-11.28
1	3.89	1.43
1	6.45	11.20
1	6.42	12.20
1	-4.02	-5.90
1	-0.08	1.68
1	2.91	4.54
1	-5.06	-4.85
1	1.53	3.30
1	2.56	3.76
1	-1.83	-2.32
1	7.47	13.58
1	4.84	7.94
1	2.64	4.91
1	3.28	7.66
1	-2.66	-2.56
1	5.34	10.56
1	-6.80	-16.04
1	0.47	-1.09
1	8.57	18.93
1	8.05	15.06
1	-7.26	-13.24
1	-0.99	-1.96
1	3.82	4.65
1	2.25	3.28
1	8.46	13.74
1	8.42	17.64
1	4.71	9.63
1	5.10	13.28
1	-8.91	-12.96
1	6.56	10.51
1	4.92	9.66
1	0.21	-0.53
1	-7.43	-13.78
1	-7.47	-14.97
1	6.05	11.32
1	3.97	5.77
1	3.51	9.56
1	2.72	5.81
1	8.16	14.43
1	-6.61	-10.88
1	-9.19	-16.65
1	-7.36	-13.44
1	1.26	2.66
1	-6.60	-8.63
1	-6.65	-13.70
1	-4.06	-8.73
1	-4.40	-6.52
1	0.79	3.66
1	5.09	10.77
1	-5.13	-5.43
1	-6.55	-12.36
1	3.06	2.13
1	-4.72	-10.99
1	-4.97	-10.34
1	-2.33	-3.57
1	-1.66	0.44
1	-6.68	-10.08
1	-3.33	-5.01
1	4.14	3.13
1	-9.67	-18.32
1	4.60	8.06
1	5.81	10.88
1	-6.80	-13.11
1	-8.84	-18.76
1	0.17	5.59
1	0.40	0.44
1	-8.81	-19.12
1	-6.59	-11.06
1	8.98	16.27
1	8.88	14.42
1	4.62	6.34
1	7.31	13.29
1	-0.20	2.87
1	-5.95	-11.85
1	-6.67	-10.82
1	-7.36	-11.97
1	4.81	6.37
1	6.94	8.00
1	3.76	5.58
1	-2.63	-6.14
1	7.57	11.48
1	-6.94	-10.90
1	-4.96	-10.22
1	9.28	16.32
1	9.66	17.42
1	-1.27	-4.13
1	-2.22	-6.13
1	0.98	1.85
1	-6.34	-13.58
1	1.08	2.90
1	-7.10	-10.22
1	4.06	6.76
1	1.52	4.34
1	0.62	3.74
1	5.13	8.20
1	8.72	17.25
1	-1.50	-0.47
1	3.38	6.81
1	4.06	5.76
1	-2.33	-4.78
1	7.30	13.70
1	-4.75	-7.88
1	8.10	16.19
1	0.07	1.62
1	-3.58	-4.81
1	-3.27	-4.69
1	3.96	9.90
1	1.69	3.83
1	-6.89	-12.19
1	4.69	9.20
1	-5.64	-11.67
1	-2.76	-1.71
1	1.47	3.11
1	2.49	3.54
1	-4.44	-8.75
1	-3.00	-5.89
1	-1.81	-3.11
1	-5.87	-12.26
1	-7.52	-16.23
1	-9.64	-14.96
1	4.24	9.57
1	-5.48	-8.98
1	-9.28	-16.91
1	-9.05	-15.87
1	4.93	7.51
1	6.66	11.01
1	-9.16	-12.03
1	0.92	-1.06
1	7.80	14.79
1	9.56	15.90
1	1.43	4.15
1	9.40	17.97
1	-5.89	-11.40
1	-8.28	-14.36
1	-0.91	2.64
1	2.21	6.49
1	-9.68	-18.24
1	-4.90	-8.32
1	5.12	8.20
1	3.90	8.29
1	0.00	1.39
1	4.30	8.67
1	-8.18	-14.69
1	0.82	-0.80
1	-9.87	-19.10
1	6.59	14.42
1	-3.99	-8.74
1	6.81	11.92
1	2.02	2.56
1	-2.18	-2.62
1	-7.15	-12.80
1	-0.93	-0.92
1	8.25	16.69
1	-4.51	-7.22
1	-1.31	-1.22
1	-5.00	-9.73
1	-9.10	-16.90
1	4.07	8.76
1	7.93	15.89
1	-6.32	-11.42
1	4.85	6.31
1	1.37	0.50
1	9.04	14.82
1	-7.77	-10.80
1	-4.22	-7.21
1	-3.77	-4.66
1	-4.13	-5.99
1	0.56	0.21
1	-9.88	-19.85
1	0.09	0.28
1	5.08	11.17
1	4.94	9.36
1	1.86	2.74
1	-3.48	-6.21
1	-4.75	-7.31
1	8.02	15.56
1	-9.82	-17.85
1	5.32	8.78
1	-2.26	-4.27
1	-9.84	-18.07
1	9.68	17.09
1	-7.46	-10.80
1	-4.62	-7.79
1	7.58	14.74
1	4.35	7.78
1	-1.47	-2.04
1	-5.75	-12.20
1	-2.02	-4.43
1	8.89	18.32
1	3.80	7.10
1	8.49	14.16
1	-2.85	-6.38
1	-3.31	-8.02
1	-4.49	-8.35
1	2.90	2.64
1	-9.29	-14.70
1	2.89	6.62
1	-5.95	-9.19
1	2.56	3.85
1	-1.19	-1.84
1	4.39	7.75
1	3.25	6.22
1	3.52	8.21
1	3.49	5.70
1	9.63	19.52
1	-9.04	-17.22
1	-2.97	-7.23
1	-8.40	-17.74
1	6.81	14.89
1	7.21	14.00
1	0.56	2.15
1	-7.48	-14.20
1	9.36	19.02
1	-9.27	-15.52
1	0.19	-1.33
1	7.73	14.95
1	6.21	12.52
1	8.00	17.35
1	-6.71	-12.60
1	9.39	17.35
1	-7.53	-9.98
1	-0.83	-2.13
1	5.83	9.40
1	-4.68	-8.36
1	5.50	8.28
1	-2.28	-2.54
1	-4.70	-6.39
1	3.59	6.19
1	7.23	13.39
1	-3.73	-7.69
1	-8.97	-14.46
1	2.48	3.28
1	4.84	8.31
1	-8.72	-13.32
1	5.15	8.99
1	-0.38	-0.55
1	-7.24	-12.81
1	0.35	-0.06
1	9.45	12.76
1	-1.75	0.19
1	-2.93	-6.87
1	-4.91	-9.12
1	2.26	3.44
1	3.42	6.48
1	-8.53	-16.46
1	-5.41	-10.56
1	8.37	18.47
1	5.84	11.47
1	6.80	9.52
1	-0.36	-1.04
1	-1.39	-1.16
1	-1.42	-2.78
1	-9.15	-17.96
1	-3.33	-1.26
1	-4.41	-6.71
1	-4.85	-8.84
1	5.49	7.25
1	8.35	13.35
1	-6.87	-10.65
1	-6.91	-10.34
1	6.17	11.95
1	-5.22	-12.00
1	-7.59	-14.44
1	4.55	6.71
1	8.55	18.74
1	-1.87	-4.77
1	-7.52	-13.82
1	-8.74	-13.36
1	-8.17	-14.82
1	-7.15	-11.61
1	8.82	17.39
1	-1.12	-3.61
1	-5.16	-11.70
1	9.15	17.22
1	1.54	3.18
1	-3.47	-7.69
1	0.70	1.18
1	5.52	13.85
1	5.91	10.12
1	-9.50	-16.00
1	8.89	15.94
1	-5.04	-7.96
1	-1.29	-0.94
1	1.89	4.64
1	8.76	17.00
1	8.48	14.58
1	7.49	13.93
1	-3.89	-7.33
1	8.66	15.87
1	-0.70	-0.80
1	-1.50	-1.31
1	-0.07	-2.42
1	0.89	-0.02
1	6.24	11.69
1	2.47	6.03
1	0.00	-1.18
1	9.23	15.24
1	4.29	7.21
1	3.23	4.88
1	6.70	12.30
1	6.37	11.87
1	8.71	15.26
1	8.74	17.27
1	8.12	12.51
1	-2.13	-1.91
1	5.57	9.37
1	-0.51	-2.78
1	-7.75	-15.73
1	7.31	10.22
1	-6.87	-11.83
1	-4.37	-7.42
1	-5.45	-7.73
1	-8.53	-11.46
1	-8.32	-15.57
1	-9.28	-18.60
1	-6.32	-14.32
1	7.48	16.08
1	-4.17	-6.21
1	-9.01	-16.37
1	1.90	4.53
1	5.64	9.69
1	7.50	12.75
1	-3.67	-5.55
1	7.33	12.84
1	1.04	1.64
1	9.19	14.66
1	4.29	11.07
1	0.40	0.33
1	-5.08	-8.97
1	-9.94	-18.86
1	-8.91	-12.75
1	-1.08	-1.53
1	8.47	15.46
1	-9.24	-14.11
1	-1.12	-3.87
1	5.18	8.38
1	8.83	17.32
1	-7.78	-13.49
1	-9.23	-15.67
1	-2.91	-5.08
1	-7.79	-13.14
1	4.35	5.89
1	-4.65	-6.87
1	2.29	4.98
1	4.00	9.31
1	-2.07	-3.80
1	-6.83	-11.37
1	-7.82	-11.71
1	0.52	1.35
1	-3.91	-7.60
1	-6.83	-12.72
1	2.46	5.74
1	-5.13	-7.07
1	0.76	-1.07
1	4.42	7.91
1	9.24	16.23
1	2.58	1.98
1	-8.09	-13.56
1	-7.72	-17.55
1	-8.85	-18.07
1	-9.67	-20.73
1	-7.04	-14.44
1	-4.74	-9.24
1	-2.78	-5.64
1	-8.26	-15.66
1	4.50	7.63
1	2.14	2.94
1	2.74	3.35
1	-1.37	-3.24
1	-4.25	-5.42
1	-9.45	-17.47
1	4.49	9.07
1	4.96	10.29
1	1.93	2.38
1	4.04	5.48
1	2.67	2.30
1	2.36	5.47
1	-1.08	-0.29
1	-8.11	-10.08
1	-5.18	-9.82
1	6.00	13.16
1	-5.56	-9.75
1	5.19	8.38
1	-5.02	-9.94
1	-6.50	-13.35
1	-2.14	-2.61
1	7.10	13.28
1	3.42	5.70
1	0.46	2.46
1	-8.59	-11.96
1	-8.28	-14.70
1	-2.40	-4.01
1	3.71	6.10
1	-7.39	-13.28
1	7.21	11.89
1	-4.93	-4.58
1	0.86	0.62
1	1.13	3.69
1	-5.73	-10.74
1	-5.65	-10.67
1	3.18	5.09
1	8.02	14.69
1	0.47	0.43
1	3.62	6.47
1	-4.08	-9.96
1	7.21	14.31
1	2.74	3.61
1	1.19	1.24
1	-7.80	-14.56
1	-3.19	-5.32
1	6.64	10.29
1	-1.95	-3.11
1	-8.22	-14.62
1	-2.14	-2.56
1	-6.66	-8.70
1	-8.00	-11.32
1	4.70	7.51
1	-4.57	-10.87
1	5.75	10.41
1	-3.28	-4.40
1	0.27	2.41
1	5.18	11.20
1	-9.29	-16.17
1	3.45	5.17
1	-0.58	1.43
1	3.61	10.42
1	-8.57	-13.31
1	2.81	3.50
1	-4.79	-6.64
1	2.65	6.33
1	1.18	4.09
1	2.54	1.68
1	6.47	11.17
1	1.62	2.90
1	-4.94	-8.81
1	3.46	6.70
1	7.08	13.19
1	-8.56	-16.30
1	2.16	3.78
1	4.72	8.69
1	6.37	10.46
1	-2.76	-5.03
1	4.28	9.39
1	-1.07	0.12
1	-8.52	-17.45
1	9.22	19.67
1	-8.66	-15.00
1	-3.63	-6.39
1	-4.90	-9.94
1	-0.28	1.44
1	6.22	12.23
1	-5.00	-9.13
1	4.06	6.62
1	-1.86	-4.83
1	-1.81	-3.17
1	5.87	9.64
1	-9.12	-15.29
1	-8.84	-16.92
1	0.78	2.02
1	-0.50	-1.50
1	-7.95	-14.34
1	-3.35	-6.91
1	-0.51	-2.21
1	-7.73	-15.07
1	-5.61	-12.27
1	-5.91	-9.28
1	2.98	3.27
1	-0.28	-0.04
1	8.36	12.44
1	-1.35	-5.05
1	-0.02	0.54
1	2.18	5.12
1	-9.93	-18.07
1	5.72	8.77
1	2.51	1.25
1	-8.05	-15.00
1	-6.87	-13.37
1	1.44	2.50
1	6.27	12.33
1	9.09	14.54
1	5.40	10.55
1	-4.01	-4.26
1	-9.85	-17.13
1	-9.56	-19.04
1	0.34	1.14
1	6.67	12.60
1	7.29	10.83
1	8.46	16.03
1	5.75	11.32
1	-7.29	-11.96
1	-7.37	-9.74
1	5.52	10.24
1	3.07	5.53
1	-1.07	-0.94
1	-2.84	-2.32
1	9.82	17.33
1	6.57	10.03
1	-9.58	-18.08
1	6.62	10.02
